6.4694098049317968E+33   1.9781574187734795E+10  -1.5142872332137998E+06   9.6594994263064553E+00   4.8342745147366881E+07   4.2712403938335216E+16  
6.4789989750888820E+33   1.9988747173763939E+10  -1.4914845901926369E+06   9.3148506892894591E+00   4.7748950393786184E+07   4.0672625382368016E+16  
6.4893877760823154E+33   2.0217280266084274E+10  -1.4671518751567244E+06   8.9511627109099940E+00   4.7107071375786953E+07   3.8549451249306656E+16  
6.4982028305598974E+33   2.0414637835112484E+10  -1.4468409694491706E+06   8.6115886488609785E+00   4.6492819877315179E+07   3.6595061732689176E+16  
6.5077527858596765E+33   2.0632155647587154E+10  -1.4252413352719545E+06   8.2945742888208223E+00   4.5905228031419359E+07   3.4795058777970208E+16  
6.5180989098070347E+33   2.0872321563519947E+10  -1.4023292775789765E+06   7.9601580068091424E+00   4.5269732350694686E+07   3.2922761492002052E+16  
6.5268776174875040E+33   2.1079916079940159E+10  -1.3832776538405234E+06   7.6480555316627470E+00   4.4661336693565883E+07   3.1200761952907244E+16  
6.5363880192145517E+33   2.1308925754923573E+10  -1.3631045095184543E+06   7.3567810733985937E+00   4.4079038839036405E+07   2.9615937972031800E+16  
6.5466911007502367E+33   2.1562041190736122E+10  -1.3417717824615277E+06   7.0496414496600872E+00   4.3448967240952216E+07   2.7968847243853288E+16  
6.5554331527378163E+33   2.1781054814742413E+10  -1.3239291320386010E+06   6.7631469628878342E+00   4.2845538475101277E+07   2.6455502218070896E+16  
6.5649036677221155E+33   2.2022909089424309E+10  -1.3046819310166172E+06   6.4958908244546540E+00   4.2267747591670319E+07   2.5064016985767396E+16  
6.5751633475084251E+33   2.2290528984488186E+10  -1.2835662647112478E+06   6.2142592169729198E+00   4.1642398217106804E+07   2.3619567304233640E+16  
6.5838684400361116E+33   2.2522357521819145E+10  -1.2651465618630617E+06   5.9517805800432306E+00   4.1043441030076973E+07   2.2294285708283584E+16  
6.5932987406822894E+33   2.2778652687028942E+10  -1.2445778521575904E+06   5.7070916233748639E+00   4.0469777537021354E+07   2.1077215020216816E+16  
6.6035146654406380E+33   2.3062613439290726E+10  -1.2216793815648772E+06   5.4494256508751402E+00   3.9848690280203037E+07   1.9815433276123624E+16  
6.6121824998963695E+33   2.3308912272455322E+10  -1.2019993236427624E+06   5.2094458336959786E+00   3.9253506260414213E+07   1.8659175944661900E+16  
6.6215722642116267E+33   2.3581554906076218E+10  -1.1806955131518473E+06   4.9858250700233757E+00   3.8682994857538357E+07   1.7598352236838044E+16  
6.6317440867523519E+33   2.3884071665755974E+10  -1.1577952178959737E+06   4.7504543114132129E+00   3.8064762278554343E+07   1.6499683979358748E+16  
6.6403743697039882E+33   2.4146854953519871E+10  -1.1383396644150869E+06   4.5313870213114953E+00   3.7471842995793968E+07   1.5494179030740384E+16  
6.6497232813247501E+33   2.4438178016972973E+10  -1.1169364210125674E+06   4.3273906756312064E+00   3.6903073103690378E+07   1.4572865270144216E+16  
6.6598506605755368E+33   2.4761965796493404E+10  -1.0927696286048461E+06   4.1128960520332978E+00   3.6286438146434337E+07   1.3620315009411832E+16  
6.6684431037946515E+33   2.5043697348091293E+10  -1.0709337762822728E+06   3.9135350265465481E+00   3.5694942719185285E+07   1.2750383515998836E+16  
6.6777508520119137E+33   2.5356546453310024E+10  -1.0454267643106579E+06   3.7281122878212587E+00   3.5127340072196327E+07   1.1954837531880468E+16  
6.6878334530447862E+33   2.5704911297269150E+10  -1.0150747183562756E+06   3.5334197515789416E+00   3.4511802878968775E+07   1.1134103305904256E+16  
6.6963877735292554E+33   2.6008595703703419E+10  -9.8673271997513075E+05   3.3527423314606701E+00   3.3921194236239739E+07   1.0386304935921654E+16  
6.7056540533126443E+33   2.6346454507994194E+10  -9.5312188928408991E+05   3.1849095726422356E+00   3.3354118263045777E+07   9.7038548444750660E+15  
6.7156915473695869E+33   2.6723471576660877E+10  -9.1350315919822594E+05   3.0089165594176039E+00   3.2738703085511480E+07   9.0012880921297550E+15  
6.7242074673650061E+33   2.7052847166190083E+10  -8.7802335916147660E+05   2.8457891604240886E+00   3.2147580878003318E+07   8.3624593392923180E+15  
6.7334319793855478E+33   2.7420102679106655E+10  -8.3872975555814244E+05   2.6943675321021847E+00   3.1579095065015480E+07   7.7803654303236880E+15  
6.7434240439026984E+33   2.7830991913269665E+10  -7.9680785707334499E+05   2.5356588083885212E+00   3.0960832195166659E+07   7.1819326113838720E+15  
6.7519012909225783E+33   2.8190937743857983E+10  -7.6298978827909497E+05   2.3886125756361083E+00   3.0365512985839695E+07   6.6385490940543170E+15  
6.7610837415741523E+33   2.8593419746209320E+10  -7.2924466700308793E+05   2.2521512858168706E+00   2.9791463115468636E+07   6.1440680055266400E+15  
6.7710300602045844E+33   2.9045230191995800E+10  -6.9690054510049371E+05   2.1092095686826471E+00   2.9165548045646019E+07   5.6366219691425240E+15  
6.7794683670493577E+33   2.9442400485621376E+10  -6.7310505118829187E+05   1.9769421019995035E+00   2.8561582229726274E+07   5.1770705074969930E+15  
6.7886084684688683E+33   2.9888106620583012E+10  -6.5144327560972644E+05   1.8543351888129034E+00   2.7977828279966012E+07   4.7599452284371400E+15  
6.7985087311039833E+33   3.0390547670301456E+10  -6.3274476242871862E+05   1.7261342685700793E+00   2.7340044205238629E+07   4.3333176151266850E+15  
6.8069078358788441E+33   3.0834144237672089E+10  -6.2037450783590169E+05   1.6078078072313013E+00   2.6723625775472019E+07   3.9486019597391220E+15  
